,surface_total_in_m2,rooms,price,NS
135471,46.0,3.0,135000.0,28
135476,51.0,3.0,123000.0,28
136048,60.0,3.0,162000.0,28
136357,132.0,3.0,295000.0,28
139055,112.0,3.0,210000.0,28
139130,88.0,3.0,197000.0,28
140376,89.0,3.0,197000.0,28
140645,76.0,3.0,165000.0,28
141281,71.0,3.0,250000.0,28
141401,70.0,3.0,120000.0,28
141782,72.0,3.0,179000.0,28
142026,75.0,3.0,210760.0,28
142362,58.0,3.0,165000.0,28
143878,49.0,3.0,135000.0,28
143883,49.0,3.0,135000.0,28
144150,54.0,3.0,140000.0,28
144155,75.0,3.0,150000.0,28
144268,56.0,3.0,125000.0,28
144708,65.0,3.0,125000.0,28
144825,106.0,3.0,160000.0,28
144864,72.0,3.0,159000.0,28
145044,57.0,3.0,127000.0,28
145045,67.0,3.0,175000.0,28
145219,100.0,3.0,200000.0,28
145241,70.0,3.0,149000.0,28
145304,63.0,3.0,129000.0,28
145572,63.0,3.0,135000.0,28
145839,140.0,3.0,395000.0,28
145841,140.0,3.0,365000.0,28
145863,88.0,3.0,169000.0,28
146640,90.0,3.0,240000.0,28
147993,60.0,3.0,130000.0,28
148801,94.0,3.0,220000.0,28
150063,133.0,3.0,165000.0,28
150552,148.0,3.0,225000.0,28
152721,69.0,3.0,158000.0,28
152886,88.0,3.0,210000.0,28
152887,87.0,3.0,188000.0,28
152907,62.0,3.0,220000.0,28
153117,95.0,3.0,200000.0,28
153691,148.0,3.0,215000.0,28
153943,66.0,3.0,135000.0,28
154917,165.0,3.0,289000.0,28
155020,200.0,3.0,375000.0,28
155455,129.0,3.0,255000.0,28
157768,78.0,3.0,152000.0,28
157776,65.0,3.0,150000.0,28
157777,159.0,3.0,295000.0,28
158617,160.0,3.0,375000.0,28
158811,100.0,3.0,285000.0,28
160502,81.0,3.0,219500.0,28
160602,85.0,3.0,245000.0,28
160607,85.0,3.0,245000.0,28
160616,58.0,3.0,135000.0,28
160617,58.0,3.0,135000.0,28
160658,74.0,3.0,225000.0,28
160659,74.0,3.0,225000.0,28
160660,74.0,3.0,260000.0,28
160916,80.0,3.0,280000.0,28
160917,61.0,3.0,148000.0,28
160928,64.0,3.0,140000.0,28
160931,49.0,3.0,150000.0,28
160940,59.0,3.0,159000.0,28
160945,79.0,3.0,145000.0,28
161551,90.0,3.0,185000.0,28
162052,89.0,3.0,257000.0,28
162162,74.0,3.0,159000.0,28
162426,77.0,3.0,169000.0,28
163031,58.0,3.0,119000.0,28
163373,56.0,3.0,153000.0,28
163435,69.0,3.0,155000.0,28
163502,84.0,3.0,184000.0,28
163628,54.0,3.0,135000.0,28
164175,85.0,3.0,195000.0,28
164210,130.0,3.0,230000.0,28
164211,130.0,3.0,230000.0,28
164589,83.0,3.0,155000.0,28
164590,83.0,3.0,155000.0,28
164693,109.0,3.0,225000.0,28
164731,70.0,3.0,178000.0,28
165357,93.0,3.0,270000.0,28
165594,89.0,3.0,235000.0,28
165922,53.0,3.0,154000.0,28
167148,62.0,3.0,154000.0,28
167237,109.0,3.0,225000.0,28
167719,58.0,3.0,140000.0,28
167732,65.0,3.0,129000.0,28
167980,49.0,3.0,165000.0,28
168008,48.0,3.0,130000.0,28
168394,76.0,3.0,280000.0,28
168455,55.0,3.0,155000.0,28
168616,48.0,3.0,130000.0,28
169116,49.0,3.0,128000.0,28
170036,45.0,3.0,93000.0,28
170202,61.0,3.0,115000.0,28
170423,49.0,3.0,165000.0,28
171077,68.0,3.0,190000.0,28
172676,56.0,3.0,130000.0,28
172727,52.0,3.0,110000.0,28
173147,53.0,3.0,132000.0,28
173378,52.0,3.0,135000.0,28
173429,160.0,3.0,340000.0,28
173749,57.0,3.0,135000.0,28
173755,80.0,3.0,230000.0,28
173919,51.0,3.0,130000.0,28
175838,52.0,3.0,160000.0,28
175843,52.0,3.0,160000.0,28
175980,92.0,3.0,180000.0,28
175986,92.0,3.0,180000.0,28
176518,48.0,3.0,110000.0,28
176842,72.0,3.0,140000.0,28
176843,108.0,3.0,215000.0,28
176848,71.0,3.0,175000.0,28
176859,87.0,3.0,159000.0,28
176863,72.0,3.0,180000.0,28
176865,73.0,3.0,155000.0,28
176866,67.0,3.0,155000.0,28
177337,132.0,3.0,279000.0,28
2820,109.0,4.0,255000.0,28
8426,121.0,4.0,381566.0,28
8427,121.0,4.0,381566.0,28
8429,199.0,4.0,404978.0,28
12122,103.0,4.0,215000.0,28
17181,124.0,4.0,250000.0,28
17548,215.0,4.0,390000.0,28
21570,295.0,4.0,138000.0,28
22486,95.0,4.0,180000.0,28
25304,98.0,4.0,170000.0,28
28037,97.0,4.0,205000.0,28
28039,97.0,4.0,205000.0,28
28884,228.0,4.0,279000.0,28
28900,228.0,4.0,279000.0,28
30391,89.0,4.0,183000.0,28
30934,140.0,4.0,200000.0,28
31909,90.0,4.0,155000.0,28
32595,57.0,4.0,129000.0,28
35942,93.0,4.0,249500.0,28
36235,165.0,4.0,350000.0,28
36238,165.0,4.0,350000.0,28
38297,106.0,4.0,200000.0,28
41273,95.0,4.0,220000.0,28
41275,95.0,4.0,220000.0,28
41276,125.0,4.0,300000.0,28
41277,125.0,4.0,300000.0,28
41279,95.0,4.0,220000.0,28
41281,95.0,4.0,220000.0,28
42957,77.0,4.0,163000.0,28
45468,140.0,4.0,250000.0,28
46271,81.0,4.0,179000.0,28
46336,89.0,4.0,187000.0,28
47850,295.0,4.0,138000.0,28
47896,243.0,4.0,230000.0,28
48476,104.0,4.0,198000.0,28
49139,130.0,4.0,290000.0,28
50296,104.0,4.0,198000.0,28
50692,92.0,4.0,215000.0,28
50725,70.0,4.0,175000.0,28
50957,91.0,4.0,232500.0,28
51065,105.0,4.0,179000.0,28
69403,80.0,4.0,310000.0,28
72631,125.0,4.0,330000.0,28
73704,106.0,4.0,234000.0,28
74335,106.0,4.0,234000.0,28
74743,100.0,4.0,239000.0,28
75617,75.0,4.0,157000.0,28
76518,207.0,4.0,259000.0,28
77740,106.0,4.0,270000.0,28
79174,165.0,4.0,350000.0,28
79273,100.0,4.0,229000.0,28
80277,119.0,4.0,238000.0,28
80801,153.0,4.0,238000.0,28
81686,78.0,4.0,184900.0,28
83343,106.0,4.0,234000.0,28
84100,107.0,4.0,255000.0,28
85134,94.0,4.0,235000.0,28
85219,104.0,4.0,255000.0,28
85661,157.0,4.0,349250.0,28
87161,115.0,4.0,210000.0,28
88010,124.0,4.0,250000.0,28
95495,124.0,4.0,253000.0,28
96565,74.0,4.0,180000.0,28
97989,140.0,4.0,195000.0,28
100079,78.0,4.0,169420.0,28
100178,113.0,4.0,263000.0,28
101567,101.0,4.0,215000.0,28
101569,101.0,4.0,215000.0,28
101605,100.0,4.0,205000.0,28
101890,78.0,4.0,192000.0,28
101891,78.0,4.0,192000.0,28
102753,120.0,4.0,290000.0,28
102755,113.0,4.0,263000.0,28
103264,147.0,4.0,450000.0,28
103670,100.0,4.0,250000.0,28
103671,168.0,4.0,380000.0,28
103924,111.0,4.0,329309.0,28
118957,79.0,4.0,189000.0,28
118983,127.0,4.0,210000.0,28
121354,120.0,4.0,295000.0,28
121361,120.0,4.0,295000.0,28
121362,73.0,4.0,185000.0,28
121364,73.0,4.0,185000.0,28
121447,150.0,4.0,309000.0,28
123189,84.0,4.0,220000.0,28
123355,85.0,4.0,219000.0,28
127084,100.0,4.0,215000.0,28
128513,68.0,4.0,145000.0,28
128548,100.0,4.0,215000.0,28
128635,165.0,4.0,330000.0,28
130629,152.0,4.0,345000.0,28
131068,116.0,4.0,308000.0,28
131142,155.0,4.0,345000.0,28
132012,120.0,4.0,282900.0,28
132236,89.0,4.0,189000.0,28
132239,65.0,4.0,155000.0,28
132508,98.0,4.0,230000.0,28
132577,93.0,4.0,230000.0,28
133195,126.0,4.0,395000.0,28
133561,126.0,4.0,395000.0,28
134712,115.0,4.0,174900.0,28
135475,140.0,4.0,370000.0,28
138175,99.0,4.0,174000.0,28
139053,120.0,4.0,276000.0,28
139054,132.0,4.0,290000.0,28
140516,65.0,4.0,170000.0,28
141104,73.0,4.0,145000.0,28
141932,85.0,4.0,179000.0,28
142494,135.0,4.0,395000.0,28
144147,107.0,4.0,239000.0,28
144149,117.0,4.0,330000.0,28
144152,139.0,4.0,170000.0,28
144153,153.0,4.0,270000.0,28
144917,80.0,4.0,185000.0,28
146642,97.0,4.0,240000.0,28
148922,73.0,4.0,235000.0,28
150076,80.0,4.0,189900.0,28
150900,120.0,4.0,260000.0,28
151296,139.0,4.0,340000.0,28
153559,74.0,4.0,145000.0,28
156002,270.0,4.0,430000.0,28
160676,116.0,4.0,229000.0,28
160867,100.0,4.0,220000.0,28
160941,79.0,4.0,165000.0,28
160993,113.0,4.0,263000.0,28
162171,117.0,4.0,239000.0,28
162632,121.0,4.0,280000.0,28
162995,173.0,4.0,450000.0,28
163518,105.0,4.0,315000.0,28
164884,80.0,4.0,215000.0,28
165334,99.0,4.0,225000.0,28
169115,104.0,4.0,215000.0,28
170998,81.0,4.0,192000.0,28
172741,120.0,4.0,289900.0,28
173296,80.0,4.0,180000.0,28
173313,71.0,4.0,165000.0,28
175837,52.0,4.0,160000.0,28
175844,52.0,4.0,160000.0,28
175882,92.0,4.0,320000.0,28
176009,190.0,4.0,330000.0,28
176725,108.0,4.0,247000.0,28
179462,102.0,4.0,230000.0,28
4100,225.0,5.0,295000.0,28
8673,106.0,5.0,260000.0,28
8684,106.0,5.0,260000.0,28
10647,153.0,5.0,238000.0,28
13132,301.0,5.0,420000.0,28
18885,429.0,5.0,390000.0,28
21581,326.0,5.0,540000.0,28
27264,152.0,5.0,340000.0,28
28038,97.0,5.0,205000.0,28
28040,97.0,5.0,205000.0,28
28717,200.0,5.0,355000.0,28
28885,228.0,5.0,279000.0,28
28899,228.0,5.0,279000.0,28
35008,210.0,5.0,305000.0,28
36236,165.0,5.0,350000.0,28
36237,165.0,5.0,350000.0,28
36920,104.0,5.0,244000.0,28
37431,240.0,5.0,385000.0,28
38221,140.0,5.0,154000.0,28
44164,116.0,5.0,240000.0,28
56245,126.0,5.0,250000.0,28
57644,350.0,5.0,570000.0,28
60110,300.0,5.0,380000.0,28
73862,78.0,5.0,184900.0,28
77552,125.0,5.0,243000.0,28
85137,238.0,5.0,620000.0,28
96822,177.0,5.0,329000.0,28
99354,220.0,5.0,310000.0,28
127627,181.0,5.0,285000.0,28
134391,348.0,5.0,475000.0,28
141030,102.0,5.0,220000.0,28
153064,285.0,5.0,385000.0,28
153712,350.0,5.0,570000.0,28
157772,109.0,5.0,150000.0,28
162451,202.0,5.0,258000.0,28
164005,233.0,5.0,570000.0,28
171109,117.0,5.0,250000.0,28
172030,144.0,5.0,320000.0,28
175612,165.0,5.0,350000.0,28
177372,154.0,5.0,275000.0,28
4103,330.0,6.0,450000.0,28
15680,197.0,6.0,290000.0,28
19076,160.0,6.0,270000.0,28
28886,228.0,6.0,279000.0,28
28898,228.0,6.0,279000.0,28
30104,320.0,6.0,298000.0,28
31346,154.0,6.0,275000.0,28
43190,580.0,6.0,515000.0,28
48100,191.0,6.0,275000.0,28
48102,127.0,6.0,249000.0,28
52753,220.0,6.0,369000.0,28
74318,171.0,6.0,280000.0,28
81100,370.0,6.0,390000.0,28
87404,180.0,6.0,363000.0,28
100065,240.0,6.0,345000.0,28
122862,223.0,6.0,340000.0,28
123754,225.0,6.0,360000.0,28
126320,224.0,6.0,340000.0,28
145569,163.0,6.0,225000.0,28
162164,324.0,6.0,479000.0,28
172778,251.0,6.0,275000.0,28
44065,347.0,7.0,430000.0,28
75421,353.0,7.0,365000.0,28
77986,288.0,7.0,370000.0,28
96946,288.0,7.0,375000.0,28
125803,332.0,7.0,479900.0,28
133180,200.0,7.0,450000.0,28
177338,433.0,7.0,777000.0,28
35245,1700.0,8.0,1800000.0,28
61146,490.0,8.0,680000.0,28
70712,484.0,8.0,485000.0,28
85164,240.0,8.0,480000.0,28
165648,450.0,8.0,570000.0,28
1317,38.0,1.0,86200.0,7
14399,24.0,1.0,55000.0,7
19752,39.0,1.0,95000.0,7
21577,36.0,1.0,90000.0,7
24565,44.0,1.0,105000.0,7
25702,42.0,1.0,58000.0,7
35547,27.0,1.0,60000.0,7
37906,38.0,1.0,62000.0,7
40231,49.0,1.0,110000.0,7
41681,32.0,1.0,79000.0,7
45371,22.0,1.0,55000.0,7
50017,31.0,1.0,69500.0,7
52767,22.0,1.0,54000.0,7
52856,27.0,1.0,53000.0,7
57394,33.0,1.0,55000.0,7
58604,32.0,1.0,85000.0,7
59273,36.0,1.0,85000.0,7
65212,37.0,1.0,94600.0,7
65585,34.0,1.0,70700.0,7
65587,38.0,1.0,78500.0,7
65588,38.0,1.0,76500.0,7
65591,38.0,1.0,78500.0,7
68046,33.0,1.0,85000.0,7
68350,32.0,1.0,73900.0,7
71867,44.0,1.0,67000.0,7
73686,31.0,1.0,105000.0,7
74315,35.0,1.0,72000.0,7
77292,40.0,1.0,125000.0,7
77706,30.0,1.0,95000.0,7
78105,42.0,1.0,95000.0,7
83001,35.0,1.0,83000.0,7
85217,30.0,1.0,95000.0,7
85218,33.0,1.0,92000.0,7
85402,47.0,1.0,87500.0,7
85403,51.0,1.0,129000.0,7
85405,51.0,1.0,135000.0,7
87676,31.0,1.0,105000.0,7
88723,51.0,1.0,99050.0,7
88732,80.0,1.0,133600.0,7
88738,56.0,1.0,114100.0,7
88742,64.0,1.0,128600.0,7
88746,61.0,1.0,114800.0,7
88748,54.0,1.0,109650.0,7
88750,62.0,1.0,126700.0,7
88994,29.0,1.0,65000.0,7
89392,34.0,1.0,99000.0,7
95661,41.0,1.0,125000.0,7
96588,32.0,1.0,73900.0,7
99356,32.0,1.0,73900.0,7
99395,15.0,1.0,35000.0,7
100177,26.0,1.0,75000.0,7
100451,35.0,1.0,82000.0,7
100456,35.0,1.0,84000.0,7
101762,43.0,1.0,108000.0,7
103235,34.0,1.0,84900.0,7
122729,31.0,1.0,96000.0,7
122998,28.0,1.0,59500.0,7
123357,32.0,1.0,73900.0,7
123806,31.0,1.0,75000.0,7
125616,35.0,1.0,73000.0,7
126334,43.0,1.0,80000.0,7
128052,33.0,1.0,74000.0,7
129344,29.0,1.0,58800.0,7
131891,25.0,1.0,50000.0,7
132293,41.0,1.0,110000.0,7
133717,35.0,1.0,99000.0,7
134566,30.0,1.0,92000.0,7
135138,30.0,1.0,65000.0,7
135689,24.0,1.0,60000.0,7
138115,25.0,1.0,73000.0,7
138193,35.0,1.0,73000.0,7
138195,41.0,1.0,110000.0,7
138478,34.0,1.0,69999.0,7
139929,30.0,1.0,65000.0,7
140843,36.0,1.0,85000.0,7
142763,147.0,1.0,185000.0,7
143392,34.0,1.0,79000.0,7
145288,21.0,1.0,50000.0,7
148252,30.0,1.0,65500.0,7
148702,36.0,1.0,104900.0,7
150386,126.0,1.0,250000.0,7
152878,36.0,1.0,80000.0,7
152918,19.0,1.0,53000.0,7
153021,50.0,1.0,99000.0,7
153783,24.0,1.0,66000.0,7
158047,48.0,1.0,100000.0,7
162889,39.0,1.0,89000.0,7
163029,32.0,1.0,75000.0,7
163294,20.0,1.0,62000.0,7
163376,30.0,1.0,99000.0,7
163528,36.0,1.0,75000.0,7
163680,36.0,1.0,85000.0,7
163997,28.0,1.0,59500.0,7
165473,30.0,1.0,59000.0,7
165613,36.0,1.0,74000.0,7
167081,50.0,1.0,87000.0,7
167396,36.0,1.0,135000.0,7
169646,35.0,1.0,75000.0,7
169776,25.0,1.0,68000.0,7
171401,30.0,1.0,84000.0,7
172028,36.0,1.0,66000.0,7
172079,25.0,1.0,75000.0,7
172119,38.0,1.0,83000.0,7
174699,38.0,1.0,59000.0,7
176426,39.0,1.0,105000.0,7
176918,41.0,1.0,115000.0,7
177832,35.0,1.0,82000.0,7
2500,40.0,2.0,65000.0,7
15222,57.0,2.0,95000.0,7
19542,61.0,2.0,108000.0,7
20743,38.0,2.0,79000.0,7
21973,34.0,2.0,65000.0,7
22751,55.0,2.0,115000.0,7
26201,64.0,2.0,115000.0,7
30606,38.0,2.0,78000.0,7
31916,38.0,2.0,73000.0,7
37907,52.0,2.0,86000.0,7
38037,38.0,2.0,68400.0,7
44873,33.0,2.0,70000.0,7
45155,67.0,2.0,100000.0,7
47433,21.0,2.0,39000.0,7
47870,46.0,2.0,106000.0,7
47871,70.0,2.0,125000.0,7
49802,50.0,2.0,108000.0,7
51073,42.0,2.0,79500.0,7
52152,35.0,2.0,75000.0,7
55850,39.0,2.0,68000.0,7
56552,54.0,2.0,150000.0,7
59285,58.0,2.0,97000.0,7
65257,36.0,2.0,90000.0,7
65583,52.0,2.0,107000.0,7
68193,39.0,2.0,75000.0,7
68371,41.0,2.0,90900.0,7
70234,55.0,2.0,95000.0,7
74661,50.0,2.0,105000.0,7
76197,46.0,2.0,139000.0,7
78021,44.0,2.0,93000.0,7
79272,34.0,2.0,75000.0,7
80294,57.0,2.0,112000.0,7
85400,67.0,2.0,160500.0,7
86928,37.0,2.0,69500.0,7
95622,38.0,2.0,67000.0,7
95790,45.0,2.0,135000.0,7
98090,50.0,2.0,120000.0,7
98973,44.0,2.0,73000.0,7
99313,60.0,2.0,138000.0,7
99380,45.0,2.0,160000.0,7
99401,50.0,2.0,120000.0,7
100458,38.0,2.0,70000.0,7
100549,40.0,2.0,82000.0,7
101454,39.0,2.0,85000.0,7
102103,50.0,2.0,83000.0,7
104065,45.0,2.0,95000.0,7
120109,49.0,2.0,100000.0,7
120959,45.0,2.0,90000.0,7
121726,44.0,2.0,94000.0,7
126422,52.0,2.0,110000.0,7
129116,40.0,2.0,79000.0,7
129160,52.0,2.0,95000.0,7
129358,51.0,2.0,99000.0,7
130991,35.0,2.0,66000.0,7
131853,42.0,2.0,75000.0,7
132946,52.0,2.0,100000.0,7
134163,53.0,2.0,129000.0,7
134216,40.0,2.0,95000.0,7
135390,36.0,2.0,72000.0,7
135391,39.0,2.0,94000.0,7
138053,40.0,2.0,98000.0,7
140240,41.0,2.0,80000.0,7
141211,40.0,2.0,65000.0,7
141291,35.0,2.0,82000.0,7
141429,40.0,2.0,89000.0,7
141527,30.0,2.0,69990.0,7
142258,23.0,2.0,50000.0,7
142361,59.0,2.0,91000.0,7
142723,37.0,2.0,77000.0,7
143440,35.0,2.0,78000.0,7
143919,35.0,2.0,95000.0,7
144844,55.0,2.0,111000.0,7
147227,42.0,2.0,110000.0,7
149427,42.0,2.0,106000.0,7
152928,31.0,2.0,67000.0,7
153020,54.0,2.0,132000.0,7
153097,52.0,2.0,80000.0,7
153540,44.0,2.0,98000.0,7
153541,44.0,2.0,98000.0,7
153567,29.0,2.0,72000.0,7
154006,48.0,2.0,115000.0,7
155173,72.0,2.0,135000.0,7
160871,28.0,2.0,65000.0,7
160943,40.0,2.0,79000.0,7
161900,32.0,2.0,73000.0,7
161998,31.0,2.0,63500.0,7
162879,51.0,2.0,115000.0,7
163431,44.0,2.0,146900.0,7
163944,43.0,2.0,111000.0,7
164026,40.0,2.0,77000.0,7
164033,50.0,2.0,90000.0,7
164284,58.0,2.0,120000.0,7
165465,50.0,2.0,75000.0,7
165687,60.0,2.0,104000.0,7
165691,51.0,2.0,95000.0,7
165751,56.0,2.0,95000.0,7
165960,40.0,2.0,95000.0,7
167178,37.0,2.0,78000.0,7
167220,50.0,2.0,88000.0,7
169355,35.0,2.0,91000.0,7
169488,36.0,2.0,95000.0,7
169622,37.0,2.0,76000.0,7
169644,27.0,2.0,68500.0,7
169856,48.0,2.0,105000.0,7
170441,39.0,2.0,89000.0,7
170797,70.0,2.0,125000.0,7
170979,38.0,2.0,70000.0,7
171385,46.0,2.0,90000.0,7
171489,35.0,2.0,99000.0,7
172078,30.0,2.0,59500.0,7
172195,50.0,2.0,134800.0,7
172196,44.0,2.0,125800.0,7
172224,66.0,2.0,137000.0,7
172833,43.0,2.0,129000.0,7
175599,65.0,2.0,112000.0,7
176010,38.0,2.0,87000.0,7
178732,36.0,2.0,71000.0,7
3999,55.0,3.0,102000.0,7
16163,62.0,3.0,114000.0,7
17092,70.0,3.0,127000.0,7
18507,82.0,3.0,235000.0,7
20752,108.0,3.0,180000.0,7
21387,81.0,3.0,135000.0,7
22522,74.0,3.0,149000.0,7
24420,60.0,3.0,126000.0,7
26312,105.0,3.0,205000.0,7
26314,75.0,3.0,148000.0,7
28383,69.0,3.0,135000.0,7
31382,75.0,3.0,135000.0,7
31915,52.0,3.0,88000.0,7
34074,67.0,3.0,120000.0,7
35334,114.0,3.0,169000.0,7
37465,68.0,3.0,125000.0,7
37924,52.0,3.0,72000.0,7
37926,70.0,3.0,110000.0,7
40528,74.0,3.0,155000.0,7
40912,68.0,3.0,128000.0,7
41002,55.0,3.0,110000.0,7
41005,55.0,3.0,110000.0,7
41138,80.0,3.0,140000.0,7
44126,108.0,3.0,135000.0,7
46155,60.0,3.0,120000.0,7
46372,86.0,3.0,135000.0,7
46375,86.0,3.0,135000.0,7
46804,64.0,3.0,125000.0,7
46826,96.0,3.0,175000.0,7
47475,49.0,3.0,115000.0,7
47590,53.0,3.0,136000.0,7
47722,54.0,3.0,148000.0,7
47903,78.0,3.0,175000.0,7
48582,90.0,3.0,175000.0,7
48648,74.0,3.0,116000.0,7
50203,140.0,3.0,229000.0,7
50559,115.0,3.0,135000.0,7
51520,63.0,3.0,110000.0,7
52083,107.0,3.0,265000.0,7
52245,76.0,3.0,135000.0,7
56652,132.0,3.0,139000.0,7
57947,107.0,3.0,260000.0,7
60599,67.0,3.0,96000.0,7
65443,55.0,3.0,95000.0,7
66046,80.0,3.0,127000.0,7
66718,80.0,3.0,155000.0,7
68643,78.0,3.0,103000.0,7
68644,78.0,3.0,103000.0,7
68963,40.0,3.0,78000.0,7
72626,43.0,3.0,78000.0,7
73538,83.0,3.0,130000.0,7
75569,91.0,3.0,145000.0,7
78344,78.0,3.0,155000.0,7
79256,63.0,3.0,115000.0,7
80455,69.0,3.0,118000.0,7
81477,74.0,3.0,123900.0,7
84497,72.0,3.0,128000.0,7
85401,71.0,3.0,176500.0,7
85404,82.0,3.0,186000.0,7
87675,90.0,3.0,145000.0,7
88194,115.0,3.0,215000.0,7
91388,72.0,3.0,128000.0,7
91768,105.0,3.0,160000.0,7
94272,70.0,3.0,98900.0,7
95435,83.0,3.0,130000.0,7
95436,83.0,3.0,130000.0,7
95494,61.0,3.0,98500.0,7
96564,57.0,3.0,114000.0,7
96611,50.0,3.0,95000.0,7
96833,101.0,3.0,133000.0,7
97026,258.0,3.0,299000.0,7
98227,70.0,3.0,122000.0,7
98319,54.0,3.0,105000.0,7
99394,72.0,3.0,160000.0,7
99399,76.0,3.0,160000.0,7
100474,55.0,3.0,110000.0,7
101000,85.0,3.0,199000.0,7
101570,78.0,3.0,129500.0,7
101574,78.0,3.0,129500.0,7
101723,76.0,3.0,125000.0,7
101760,70.0,3.0,148000.0,7
102356,53.0,3.0,103000.0,7
102377,44.0,3.0,93000.0,7
103183,83.0,3.0,130000.0,7
103322,64.0,3.0,125000.0,7
103970,60.0,3.0,155000.0,7
120159,72.0,3.0,120000.0,7
120239,62.0,3.0,89000.0,7
120354,90.0,3.0,176000.0,7
120570,79.0,3.0,158000.0,7
120771,66.0,3.0,116900.0,7
121597,70.0,3.0,165000.0,7
121639,63.0,3.0,139000.0,7
122148,140.0,3.0,157000.0,7
122518,58.0,3.0,150000.0,7
123210,83.0,3.0,130000.0,7
123221,72.0,3.0,135000.0,7
123267,72.0,3.0,108000.0,7
125102,55.0,3.0,169000.0,7
125130,103.0,3.0,163000.0,7
125131,103.0,3.0,163000.0,7
125842,55.0,3.0,130000.0,7
127456,44.0,3.0,82000.0,7
128643,65.0,3.0,123000.0,7
128792,69.0,3.0,120000.0,7
128957,62.0,3.0,154000.0,7
129095,48.0,3.0,97000.0,7
131110,56.0,3.0,140000.0,7
132127,45.0,3.0,75000.0,7
132243,84.0,3.0,186000.0,7
132246,84.0,3.0,186000.0,7
132251,55.0,3.0,100000.0,7
136567,83.0,3.0,130000.0,7
136601,50.0,3.0,106000.0,7
136806,55.0,3.0,169000.0,7
136967,115.0,3.0,125000.0,7
138051,101.0,3.0,195000.0,7
138630,73.0,3.0,140000.0,7
139417,50.0,3.0,75000.0,7
139488,86.0,3.0,145000.0,7
140250,115.0,3.0,198000.0,7
140506,50.0,3.0,109000.0,7
140597,72.0,3.0,129000.0,7
140659,66.0,3.0,145000.0,7
142366,58.0,3.0,165000.0,7
142524,54.0,3.0,95000.0,7
142574,60.0,3.0,120000.0,7
142721,81.0,3.0,146000.0,7
143372,78.0,3.0,185000.0,7
144019,80.0,3.0,130000.0,7
144202,90.0,3.0,179000.0,7
144390,55.0,3.0,95000.0,7
144932,50.0,3.0,142000.0,7
145220,87.0,3.0,145000.0,7
145531,78.0,3.0,140000.0,7
146872,67.0,3.0,138000.0,7
147376,80.0,3.0,160000.0,7
147990,85.0,3.0,157000.0,7
148844,59.0,3.0,100000.0,7
149701,87.0,3.0,188000.0,7
149729,82.0,3.0,138000.0,7
150731,77.0,3.0,170000.0,7
151172,59.0,3.0,110000.0,7
151289,80.0,3.0,155000.0,7
151343,61.0,3.0,135000.0,7
151742,85.0,3.0,150000.0,7
152549,57.0,3.0,125000.0,7
152942,91.0,3.0,156000.0,7
153013,51.0,3.0,120000.0,7
156725,110.0,3.0,195000.0,7
160500,53.0,3.0,112000.0,7
161845,247.0,3.0,220000.0,7
161931,73.0,3.0,169000.0,7
162335,87.0,3.0,159900.0,7
162431,81.0,3.0,150000.0,7
162434,73.0,3.0,125000.0,7
162438,65.0,3.0,95000.0,7
162491,79.0,3.0,139000.0,7
162536,78.0,3.0,120000.0,7
162559,61.0,3.0,95000.0,7
163221,79.0,3.0,164000.0,7
163275,68.0,3.0,117000.0,7
163413,49.0,3.0,85000.0,7
163441,120.0,3.0,270000.0,7
163714,83.0,3.0,130000.0,7
163828,44.0,3.0,93000.0,7
164299,56.0,3.0,124000.0,7
164654,89.0,3.0,155000.0,7
165089,99.0,3.0,150000.0,7
165283,71.0,3.0,159000.0,7
165292,71.0,3.0,145000.0,7
165441,59.0,3.0,135000.0,7
167730,65.0,3.0,129000.0,7
167734,58.0,3.0,140000.0,7
168150,64.0,3.0,125000.0,7
168167,64.0,3.0,125000.0,7
168309,76.0,3.0,175000.0,7
168421,60.0,3.0,130000.0,7
168579,72.0,3.0,135000.0,7
168696,88.0,3.0,158000.0,7
168920,92.0,3.0,143000.0,7
169026,115.0,3.0,139000.0,7
170182,41.0,3.0,93000.0,7
170424,76.0,3.0,175000.0,7
170731,83.0,3.0,170000.0,7
171282,73.0,3.0,125000.0,7
172232,82.0,3.0,88000.0,7
172249,53.0,3.0,135000.0,7
173105,93.0,3.0,154000.0,7
173436,57.0,3.0,125000.0,7
173828,79.0,3.0,162000.0,7
174054,65.0,3.0,140000.0,7
175531,84.0,3.0,158000.0,7
175624,89.0,3.0,195000.0,7
175634,59.0,3.0,115000.0,7
175644,58.0,3.0,119900.0,7
175840,52.0,3.0,160000.0,7
175841,52.0,3.0,160000.0,7
176428,70.0,3.0,150000.0,7
176862,54.0,3.0,90000.0,7
178860,70.0,3.0,205000.0,7
3771,106.0,4.0,135000.0,7
11020,74.0,4.0,125000.0,7
11024,74.0,4.0,125000.0,7
11057,112.0,4.0,300000.0,7
14400,78.0,4.0,110000.0,7
17198,98.0,4.0,245000.0,7
19628,160.0,4.0,260000.0,7
21789,86.0,4.0,180000.0,7
24448,80.0,4.0,159000.0,7
28892,228.0,4.0,279000.0,7
28893,228.0,4.0,279000.0,7
30855,105.0,4.0,165000.0,7
31911,79.0,4.0,165000.0,7
33007,325.0,4.0,350000.0,7
36259,164.0,4.0,238000.0,7
44423,86.0,4.0,170000.0,7
44424,78.0,4.0,125000.0,7
44431,107.0,4.0,240000.0,7
